OTU	Lucas0207	Classification
Otu11148	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Zoopagomycota;Kickxellomycotina;Kickxellomycotina incertae sedis;Kickxellales;Kickxellaceae;Spiromyces;Spiromyces minutus
Otu9788	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Phragmoplastophyta (Chloroplast);Streptophyta (Chloroplast);Embryophyta (Chloroplast);Tracheophyta (Chloroplast);Spermatophyta (Chloroplast);Magnoliophyta (Chloroplast);Malpighiales (Chloroplast);Viola (Chloroplast);Viola bicolor (Chloroplast)
Otu11145	1	Main genome;Eukaryota;Opisthokonta
Otu11144	1	Main genome;Eukaryota;Amoebozoa
Otu11147	1	Main genome;Eukaryota;Opisthokonta;Aphelidea;Paraphelidium
Otu11146	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu11141	1	Main genome;Eukaryota;Amoebozoa;Tubulinea;Arcellinida;Phryganellina;Cryptodifflugia
Otu11140	2	Main genome;Eukaryota;Amoebozoa;Gracilipodida;Flamella
Otu11143	1	Main genome;Eukaryota;Amoebozoa
Otu11142	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes
Otu11744	1	Main genome;Eukaryota;SAR;Stramenopiles;MAST-12;MAST-12C
Otu9075	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu15262	1	Main genome;Eukaryota
Otu14043	1	Main genome;Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Arthropoda;Hexapoda;Unknown Hexapoda species 10
Otu14042	1	No hits
Otu14041	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae
Otu14040	1	No hits
Otu14047	3	Main genome;Eukaryota;Opisthokonta;Aphelidea;Aphelidium;Aphelidium tribonemae
Otu7690	1	No hits
Otu14045	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Leotiomycetes
Otu12804	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Phragmoplastophyta (Chloroplast);Streptophyta (Chloroplast);Embryophyta (Chloroplast);Tracheophyta (Chloroplast);Unknown Tracheophyta (Chloroplast) species 108
Otu14049	1	Main genome;Eukaryota;Opisthokonta
Otu14048	1	Main genome;Eukaryota;Amoebozoa;Myxogastria;Protophysarum
Otu13994	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Unknown Basidiomycota family 76
Otu14518	1	Main genome;Archaea;Thaumarchaeota;Nitrososphaeria
Otu318	10	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida;Heteromita
Otu319	6	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Unknown Basidiomycota family 7
Otu9074	2	Main genome;Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Unknown Eumetazoa order 8
Otu5509	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Phragmoplastophyta (Chloroplast);Streptophyta (Chloroplast);Embryophyta (Chloroplast);Tracheophyta (Chloroplast);Spermatophyta (Chloroplast);Magnoliophyta (Chloroplast);Myrtales (Chloroplast);Oenothera (Chloroplast) (Myrtales (Chloroplast))
Otu310	11	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes
Otu311	6	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Silicofilosea;Unknown Silicofilosea family 12
Otu312	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Cercomonas
Otu313	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea
Otu314	18	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Hypocreales;Ceratostomataceae;Sphaerodes;Sphaerodes mycoparasitica
Otu315	12	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu316	2	No hits
Otu317	12	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercozoa incertae sedis;Gymnophrys
Otu5507	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium
Otu8923	4	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Hymenochaetales;Schizoporaceae;Xylodon;Xylodon brevisetus
Otu5506	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu9465	1	No hits
Otu1037	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu1036	243	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;Unknown Cryptomycota order 2
Otu1035	10	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Glissomonadida
Otu1034	11	Main genome;Eukaryota;SAR;Alveolata;Protalveolata;Unknown Protalveolata class 1
Otu1033	33	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Silicofilosea;Unknown Silicofilosea family 5
Otu1032	57	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu1031	8	Main genome;Eukaryota;Amoebozoa;Tubulinea;Arcellinida;Phryganellina;Cryptodifflugia;Cryptodifflugia operculata
Otu1030	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-6
Otu8196	1	Main genome;Eukaryota;Amoebozoa;Myxogastria;Protophysarum
Otu9466	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu1039	12	Main genome;Eukaryota;Amoebozoa;Mycamoeba
Otu1038	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina incertae sedis;Zoopagales;Unknown Zoopagales species 1
Otu11620	2	Main genome;Eukaryota;Amoebozoa;Amoebozoa incertae sedis;Ischnamoeba;Ischnamoeba montana
Otu10390	3	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Chytridiomycota;Chytridiomycota incertae sedis;Chytridiomycetes;Chytridiales;Chytridiaceae
Otu8195	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Trebouxiophyceae (Chloroplast)
Otu7805	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Phragmoplastophyta (Chloroplast);Streptophyta (Chloroplast);Embryophyta (Chloroplast);Tracheophyta (Chloroplast);Unknown Tracheophyta (Chloroplast) species 62
Otu9467	1	No hits
Otu5868	1	No hits
Otu5869	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes
Otu5864	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Trebouxiophyceae (Chloroplast)
Otu5865	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi
Otu5866	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu5867	2	No hits
Otu5860	3	Main genome;Eukaryota;Opisthokonta;Holozoa;Choanoflagellida;Craspedida;Codonosigidae;Sphaeroeca
Otu5861	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu5862	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Unknown Agaricomycotina genus 24
Otu5863	1	No hits
Otu10146	3	No hits
Otu6988	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Pezizomycetes;Pezizales;Pyronemataceae;Melastiza;Melastiza contorta
Otu6989	3	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Cryptomycota
Otu8194	1	No hits
Otu10147	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu6982	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Nucleariidae and Fonticula group;Nucleariidae;Nuclearia
Otu6983	1	Main genome;Eukaryota;Amoebozoa;Gracilipodida
Otu6980	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae;Paracercomonas
Otu6981	4	No hits
Otu6986	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina incertae sedis;Zoopagales
Otu6987	2	No hits
Otu6984	4	No hits
Otu6985	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu6825	1	No hits
Otu10145	1	Main genome;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Acanthamoeba
Otu6824	1	Main genome;Eukaryota;Amoebozoa;Discosea;Flabellinia;Vannellida
Otu10142	1	Main genome;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Balamuthia
Otu6827	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu10143	2	No hits
Otu6826	1	Main genome;Eukaryota;Amoebozoa;Gracilipodida;Flamella
Otu10140	1	No hits
Otu6821	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu10141	4	Main genome;Eukaryota;Amoebozoa;Schizoplasmodiida
Otu9411	3	Main genome;Eukaryota;Amoebozoa
Otu6396	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu6568	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Tritirachiomycetes;Tritirachiales;Tritirachiaceae;Paratritirachium
Otu6823	4	Main genome;Eukaryota
Otu6569	2	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Chlorophyceae (Chloroplast)
Otu6822	2	Main genome;Eukaryota;Amoebozoa;Protosteliida
Otu9233	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu174	22	No hits
Otu175	12	Main genome;Eukaryota;SAR;Stramenopiles;Hyphochytriomycetes;Hyphochytriales;Hyphochytrium
Otu176	10	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu177	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu170	7	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Mucoromycota;Mucoromycotina;Mucoromycotina incertae sedis;Unknown Mucoromycotina incertae sedis genus 4
Otu171	274	Main genome;Eukaryota;SAR;Stramenopiles;MAST-12;MAST-12C
Otu172	25	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu173	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Spongomonadida;Unknown Spongomonadida family 2
Otu15022	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Phragmoplastophyta (Chloroplast);Streptophyta (Chloroplast);Embryophyta (Chloroplast);Tracheophyta (Chloroplast);Unknown Tracheophyta (Chloroplast) species 132
Otu15023	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Exobasidiomycetes;Tilletiales;Tilletiaceae
Otu15020	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu15021	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu178	6	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Sordariomycetes;Sordariomycetes incertae sedis;Sordariomycetes incertae sedis incertae sedis;Atractospora;Atractospora decumbens
Otu179	12	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Nassophorea;Leptopharynx
Otu15024	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Novel Clade Gran-5
Otu15025	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Trebouxiophyceae (Chloroplast)
Otu12559	1	Main genome;Eukaryota;Amoebozoa;Mycamoeba
Otu6398	1	No hits
Otu9237	2	Main genome;Eukaryota;Amoebozoa
Otu12553	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Mucoromycota;Glomeromycotina;Glomeromycetes
Otu12552	1	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Unknown Intramacronucleata order 24
Otu12551	1	No hits
Otu9236	2	No hits
Otu12557	1	Main genome;Eukaryota;Amoebozoa;Myxogastria;Protophysarum
Otu12556	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu12555	1	Main genome;Eukaryota;Opisthokonta;Holozoa;Choanoflagellida;Craspedida;Salpingoecidae
Otu12554	1	Main genome;Eukaryota;Amoebozoa;Tubulinea;Arcellinida
Otu4452	3	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Klebsormidiophyceae (Chloroplast)
Otu9463	1	No hits
Otu4453	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu13357	1	No hits
Otu7408	3	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu4450	1	Main genome;Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Unknown Conthreep family 17
Otu7409	2	Main genome;Eukaryota;SAR;Stramenopiles;Bicosoecida;P34.6
Otu4451	1	Main genome;Eukaryota;Opisthokonta;Holozoa;Ichthyosporea;Ichthyophonae;Pseudoperkinsidae
Otu6368	1	No hits
Otu6369	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu6366	1	No hits
Otu4456	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu6364	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Mucoromycota
Otu6365	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes
Otu6362	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Charophyta (Chloroplast);Phragmoplastophyta (Chloroplast);Streptophyta (Chloroplast);Embryophyta (Chloroplast);Unknown Embryophyta (Chloroplast) genus 9
Otu6363	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Chlorophyceae (Chloroplast)
Otu6360	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Nudifila
Otu4457	1	No hits
Otu7404	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu4454	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Spongomonadida;Spongomonas
Otu7405	1	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes;Sorodiplophrys
Otu4455	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Pucciniomycotina;Microbotryomycetes
Otu7406	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu7407	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea
Otu7400	1	Main genome;Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Rotifera;Unknown Rotifera genus 3
Otu7401	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Chlorophyceae (Chloroplast);Chaetopeltidales (Chloroplast)
Otu13398	1	Main genome;Eukaryota;Opisthokonta
Otu13399	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea
Otu7402	1	No hits
Otu13392	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Silicofilosea;Euglyphida;Trinematidae;Trinema
Otu13393	1	root
Otu13390	1	Main genome;Eukaryota;Amoebozoa;Discosea;Longamoebia;Centramoebida;Acanthamoeba
Otu7403	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina
Otu13396	1	No hits
Otu13397	1	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Ulvophyceae (Chloroplast)
Otu13394	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus
Otu13395	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu3853	13	Main genome;Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Annelida;Clitellata;Unknown Clitellata species 2
Otu3852	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella;Tulasnella violea
Otu3851	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Boletales;Paxillaceae;Hydnomerulius;Hydnomerulius pinastri
Otu4806	5	No hits
Otu4801	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina
Otu4800	10	Main genome;Eukaryota;Amoebozoa;Schizoplasmodiida;Phalansterium
Otu3855	4	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu3854	1	Main genome;Eukaryota;Amoebozoa;Schizoplasmodiida;Nematostelium;Nematostelium ovatum
Otu3859	1	Main genome;Eukaryota;Amoebozoa;Myxogastria;Protophysarum
Otu3858	1	No hits
Otu4809	1	No hits
Otu4808	1	No hits
Otu4422	6	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricales;Strophariaceae;Galerina
Otu8016	2	Main genome;Archaea;Thaumarchaeota;Nitrososphaeria;Nitrosotaleales;Nitrosotaleaceae
Otu9410	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu8017	1	Main genome;Eukaryota;SAR;Rhizaria;Unknown Rhizaria phylum 13
Otu9547	1	Main genome;Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Unknown Bilateria family 27
Otu8014	2	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Zoopagomycota;Zoopagomycotina;Zoopagomycotina incertae sedis;Zoopagales;Piptocephalidaceae;Piptocephalis;Piptocephalis lepidula
Otu7153	1	Main genome;Eukaryota;Opisthokonta;Holozoa;Metazoa (Animalia);Eumetazoa;Bilateria;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Coleoptera
Otu8015	5	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Cercomonadidae
Otu8012	3	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Thecofilosea;Unknown Thecofilosea order 4
Otu8013	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Cryptomycota;LKM11
Otu9667	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Vampyrellidae
Otu6779	3	No hits
Otu6778	2	Main genome;Eukaryota
Otu13178	1	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu9546	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Unknown Agaricomycetes species 44
Otu6775	1	Main genome;Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes;Sorodiplophrys
Otu6774	1	No hits
Otu6777	2	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa;Imbricatea;Spongomonadida;Spongomonas
Otu6776	2	Main genome;Eukaryota;Amoebozoa;Schizoplasmodiida;Ceratiomyxella;Unknown Ceratiomyxella class 3
Otu6771	8	Main genome;Eukaryota;SAR;Rhizaria;Cercozoa
Otu6770	1	Main genome;Eukaryota;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina
